schoolID,phoneNum,name,type,level,language,boardID,city,postCode
438062,,Laurie Hawkins Public School,Public,Elementary,English,B66044,Ingersoll,N5C2R8
311855,519-452-8300,Lester B Pearson School for the Arts,Public,Elementary,English,B66044,London,N5Z1E6
318051,519-631-8890,Lockes Public School,Public,Elementary,English,B66044,St Thomas,N5P2H2
923745,519-452-2620,London Central Secondary School,Public,Secondary,English,B66044,London,N6B2P8
923877,519-452-2860,London South Collegiate Institute,Public,Secondary,English,B66044,London,N6C1T4
904503,519-268-7351,Lord Dorchester Secondary School,Public,Secondary,English,B66044,Dorchester,N0L1G2
321338,519-452-8310,Lord Elgin Public School,Public,Elementary,English,B66044,London,N5Y4E2
321370,519-452-8320,Lord Nelson Public School,Public,Elementary,English,B66044,London,N5V1N8
321435,519-452-8330,Lord Roberts Public School,Public,Elementary,English,B66044,London,N6B2B3
273724,519-452-8230,Louise Arbour French Immersion Public School,Public,Elementary,English,B66044,London,N5Y2K3
46639,,Mary Wright Public School,Public,Elementary,English,B66044,Strathroy,N7G1B1
346780,519-452-8390,Masonville Public School,Public,Elementary,English,B66044,London,N6G3A7
351466,519-293-3342,McGillivray Central School,Public,Elementary,English,B66044,Ailsa Craig,N0M1A0
351725,519-773-3362,McGregor Public School,Public,Elementary,English,B66044,Aylmer,N5H2C8
925560,519-660-8418,Medway High School,Public,Secondary,English,B66044,Arva,N0M1C0
381568,519-631-3370,Mitchell Hepburn Public School,Public,Elementary,English,B66044,St Thomas,N5R0C2
927430,519-452-2730,Montcalm Secondary School,Public,Secondary,English,B66044,London,N5Y1B5
375128,519-693-4691,Mosa Central Public School,Public,Elementary,English,B66044,Glencoe,N0L1M0
378119,519-452-8400,Mountsfield Public School,Public,Elementary,English,B66044,London,N6C2S4
622346,519-773-5185,New Sarum Public School,Public,Elementary,English,B66044,St Thomas,N5P3S7
384909,519-452-8410,Nicholas Wilson Public School,Public,Elementary,English,B66044,London,N6E1C9
403377,519-245-7373,North Meadows Elementary School,Public,Elementary,English,B66044,Strathroy,N7G4G5
930113,519-294-1128,North Middlesex District High School,Public,Secondary,English,B66044,Parkhill,N0M2K0
410357,519-452-8420,Northbrae Public School,Public,Elementary,English,B66044,London,N5Y2K3
410454,519-268-7862,Northdale Central Public School,Public,Elementary,English,B66044,Dorchester,N0L1G0
410748,519-537-5761,Northdale Public School,Public,Elementary,English,B66044,Woodstock,N4S6W5
411396,519-452-8440,Northridge Public School,Public,Elementary,English,B66044,London,N5X1Y2
931934,519-452-2750,Oakridge Secondary School,Public,Secondary,English,B66044,London,N6H1V4
417203,519-539-2068,Oliver Stephens Public School,Public,Elementary,English,B66044,Woodstock,N4S3S6
510700,519-452-8450,Orchard Park Public School,Public,Elementary,English,B66044,London,N6G1R6
429597,519-666-0310,Oxbow Public School,Public,Elementary,English,B66044,Ilderton,N0M2A0
433608,519-294-1117,Parkhill-West Williams School,Public,Elementary,English,B66044,Parkhill,N0M2K0
944939,519-633-0090,Parkside Collegiate Institute,Public,Secondary,English,B66044,St Thomas,N5R3C2
435317,519-657-3868,Parkview Public School,Public,Elementary,English,B66044,Komoka,N0L1R0
263451,519-631-7820,Pierre Elliott Trudeau French Immersion Public School,Public,Elementary,English,B66044,St. Thomas,N5R1R1
448389,519-684-7436,Plattsville & District Public School,Public,Elementary,English,B66044,Plattsville,N0J1S0
450391,519-874-4558,Port Burwell Public School,Public,Elementary,English,B66044,Port Burwell,N0J1T0
453773,519-452-8470,Prince Charles Public School,Public,Elementary,English,B66044,London,N5W2C9
456314,519-452-8480,Princess AnneFrench Immersion Public School,Public,Elementary,English,B66044,London,N5W4W9
457418,519-452-8490,Princess Elizabeth Public School,Public,Elementary,English,B66044,London,N5Z2Z3
481017,519-452-8500,Rick Hansen Public School,Public,Elementary,English,B66044,London,N6E2L7
485322,519-268-7884,River Heights School,Public,Elementary,English,B66044,Dorchester,N0L1G3
486272,519-452-8510,Riverside Public School,Public,Elementary,English,B66044,London,N6H3N1
557188,519-537-7321,Roch Carrier French Immersion Public School,Public,Elementary,English,B66044,Woodstock,N4S7V3
456241,519-485-4849,Royal Roads Public School,Public,Elementary,English,B66044,Ingersoll,N5C1H2
495638,519-452-8520,Ryerson Public School,Public,Elementary,English,B66044,London,N6A3X3
940437,519-452-2770,Saunders Secondary School,Public,Secondary,English,B66044,London,N6K1H5
14061,,Sir Arthur Currie Public School,Public,Elementary,English,B66044,London,N6G0L5
941743,519-452-2800,Sir Frederick Banting Secondary School,Public,Secondary,English,B66044,London,N6G2C3
87548,519-452-8550,Sir George Etienne Cartier Public School,Public,Elementary,English,B66044,London,N6C2W9
218863,519-452-8560,Sir Isaac Brock Public School,Public,Elementary,English,B66044,London,N6J2X1
515787,519-452-8570,Sir John A Macdonald Public School,Public,Elementary,English,B66044,London,N5Y3W3
942162,519-452-2840,Sir Wilfrid Laurier Secondary School,Public,Secondary,English,B66044,London,N6C4W7
142565,519-765-4090,South Dorchester Public School,Public,Elementary,English,B66044,Belmont,N0L1B0
526436,519-842-7319,South Ridge Public School,Public,Elementary,English,B66044,Tillsonburg,N4G0C1
524883,519-539-1131,Southside Public School,Public,Elementary,English,B66044,Woodstock,N4S2L4
525278,519-631-5997,Southwold Public School,Public,Elementary,English,B66044,St Thomas,N5P3S5
527742,519-539-7140,Springbank Public School,Public,Elementary,English,B66044,Woodstock,N4S4Z9
528005,519-765-4162,Springfield Public School,Public,Elementary,English,B66044,Springfield,N0L2J0
530212,519-452-8530,St Georges Public School,Public,Elementary,English,B66044,London,N6A3W4
586970,519-850-8698,Stoney Creek Public School,Public,Elementary,English,B66044,London,N5X4M7
537675,519-452-8590,Stoneybrook Public School,Public,Elementary,English,B66044,London,N5X1C4
539180,519-866-3021,Straffordville Public School,Public,Elementary,English,B66044,Straffordville,N0J1Y0
945846,519-245-2680,Strathroy District Collegiate Institute,Public,Secondary,English,B66044,Strathroy,N7G4J8
329886,519-773-8106,Summers' Corners Public School,Public,Elementary,English,B66044,Aylmer,N5H2R1
548545,519-655-2350,Tavistock Public School,Public,Elementary,English,B66044,Tavistock,N0B2R0
550493,519-452-8600,Tecumseh Public School,Public,Elementary,English,B66044,London,N6C1T4
947237,519-452-2660,Thames Valley Alternative Secondary School,Public,Secondary,English,B66044,London,N5Z3P7
551104,519-285-2043,Thamesford Public School,Public,Elementary,English,B66044,Thamesford,N0M2M0
560898,519-452-8610,Trafalgar Public School,Public,Elementary,English,B66044,London,N5Z1G3
563102,519-452-8620,Tweedsmuir Public School,Public,Elementary,English,B66044,London,N5W1L5
566225,519-452-8630,University Heights Public School,Public,Elementary,English,B66044,London,N6G1H8
569860,519-666-1417,Valleyview Central Public School,Public,Elementary,English,B66044,Ilderton,N0M2A0
575321,519-452-8640,Victoria Public School,Public,Elementary,English,B66044,London,N6J2K5
579327,519-452-8730,W Sherwood Fox Public School,Public,Elementary,English,B66044,London,N6J3P4
951439,519-768-1350,West Elgin Secondary School,Public,Secondary,English,B66044,West Lorne,N0L2P0
515008,,West Nissouri Public School,Public,Elementary,English,B66044,Thorndale,N0M2P0
587215,519-452-8650,West Oaks French Immersion Public School,Public,Elementary,English,B66044,London,N6H2Y5
73745,519-452-2000,Westfield Public School,Public,Elementary,English,B66044,Tillsonburg,N4G0G5
600679,519-452-8660,Westminster Central Public School,Public,Elementary,English,B66044,London,N6N1L7
952346,519-452-2900,Westminster Secondary School,Public,Secondary,English,B66044,London,N6J1W1
602272,519-452-8670,Westmount Public School,Public,Elementary,English,B66044,London,N6K1H5
604836,519-452-8680,White Oaks Public School,Public,Elementary,English,B66044,London,N6E3Z8
359520,,Wilberforce Public School,Public,Elementary,English,B66044,Lucan,N0M2J0
605816,519-452-8690,Wilfrid Jury Public School,Public,Elementary,English,B66044,London,N6G3M2
612707,519-452-8700,Wilton Grove Public School,Public,Elementary,English,B66044,London,N6E1C1
131377,519-537-3543,Winchester Street Public School,Public,Elementary,English,B66044,Woodstock,N4S7K6
619000,519-452-8710,Woodland Heights Public School,Public,Elementary,English,B66044,London,N6J1G8
954551,519-537-1050,Woodstock Collegiate Institute,Public,Secondary,English,B66044,Woodstock,N4S6L9
621862,519-452-8720,Wortley Road Public School,Public,Elementary,English,B66044,London,N6C3R6
627194,519-475-4121,Zorra Highland Park Public School,Public,Elementary,English,B66044,Embro,N0J1J0
705217,807-767-3052,Bishop E. Q. Jennings Senior Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7B1Z7
689637,807-345-4482,Bishop Gallagher Senior Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7A6S7
700150,807-345-9782,Corpus Christi Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7B4G4
714810,807-767-6811,Holy Cross Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7B5X8
715751,807-473-4900,Holy Family Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7K1H7
741817,807-768-9363,Our Lady of Charity Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7A7P5
758400,807-623-2324,Pope John Paul II Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7E1R2
769703,807-577-7211,St Ann Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7E3J1
778672,807-344-8321,St Bernard Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7A3S5
788945,807-622-5250,St Elizabeth Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7E1V3
790150,807-577-8565,St Francis Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7C5G1
798193,807-344-8433,St Ignatius High School,Catholic,Secondary,English,B29068,Thunder Bay,P7A2J6
815853,807-623-5989,St Jude Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7C2N4
821187,807-344-4701,St Margaret Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7A6S4
823651,807-475-5289,St Martin Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7E2L8
687111,807-623-5218,St Patrick High School,Catholic,Secondary,English,B29068,Thunder Bay,P7E1T9
841722,807-683-8941,St Paul Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7A2C3
847445,807-767-3061,St Pius X Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7B4W8
854727,807-577-1835,St Thomas Aquinas Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7E5X5
857998,807-577-3823,St Vincent Catholic Elementary School,Catholic,Elementary,English,B29068,Thunder Bay,P7C1Z6
863657,807-625-1523,TB Catholic Alternative Education,Catholic,Secondary,English,B29068,Thunder Bay,P7B1V6
686247,416-393-5290,All Saints Catholic School,Catholic,Elementary,English,B67059,Etobicoke,M9P3A7
686891,416-393-5299,Annunciation Catholic School,Catholic,Elementary,English,B67059,Toronto,M3A2M8
689360,416-393-5549,Bishop Allen Academy Catholic Secondary School,Catholic,Secondary,English,B67059,Toronto,M8Y2T3
833605,,Bishop Macdonell Catholic School,Catholic,Elementary,English,B67059,Toronto,M5V3Y2
691798,416-393-5545,Bishop Marrocco/Thomas Merton Catholic Secondary School,Catholic,Secondary,English,B67059,Toronto,M6P1A3
710601,416-393-5409,Blessed Margherita of Citta Castello Catholic School,Catholic,Elementary,English,B67059,Toronto,M3L1Z5
694815,,Blessed Pier Giorgio Frassati Catholic School,Catholic,Elementary,English,B67059,Scarborough,M1X1X4
690538,416-393-5226,Blessed Sacrament Catholic School,Catholic,Elementary,English,B67059,Toronto,M5M1H9
690660,416-393-5289,Blessed Trinity Catholic School,Catholic,Elementary,English,B67059,North York,M2K1G3
690961,416-393-5508,Brebeuf College School,Catholic,Secondary,English,B67059,Toronto,M2M3Y6
694045,416-393-5251,Canadian Martyrs Catholic School,Catholic,Elementary,English,B67059,Toronto,M4C2Z1
694509,416-393-5556,Cardinal Carter Academy for the Arts,Catholic,Elementary,English,B67059,Toronto,M2N3C8
694550,416-393-5556,Cardinal Carter Academy for the Arts,Catholic,Secondary,English,B67059,Toronto,M2N3C8
695408,416-393-5419,Cardinal Leger Catholic School,Catholic,Elementary,English,B67059,Toronto,M1C4Y1
695947,416-393-5509,Chaminade College School,Catholic,Secondary,English,B67059,Toronto,M6L1M8
703001,416-393-5318,D'Arcy McGee Catholic School,Catholic,Elementary,English,B67059,Toronto,M6E2A2
702935,416-393-5522,Dante Alighieri Academy,Catholic,Secondary,English,B67059,Toronto,M6B2P9
785539,416-393-5378,Epiphany of our Lord Catholic Academy,Catholic,Elementary,English,B67059,Toronto,M1W3J5
707589,416-393-5521,Father Henry Carr Catholic Secondary School,Catholic,Secondary,English,B67059,Toronto,M9V3S4
731951,416-393-5540,Father John Redmond Catholic Secondary School,Catholic,Secondary,English,B67059,Toronto,M8V4B7
706426,416-393-5391,Father Serra Catholic School,Catholic,Elementary,English,B67059,Toronto,M9P3J3
707708,416-393-5524,Francis Libermann Catholic High School,Catholic,Secondary,English,B67059,Toronto,M1S4G2
714062,416-393-5329,Holy Angels Catholic School,Catholic,Elementary,English,B67059,Toronto,M8Z2G6
704210,416-393-5433,Holy Child Catholic Catholic School,Catholic,Elementary,English,B67059,Toronto,M9W7A6
715239,416-393-5242,Holy Cross Catholic School,Catholic,Elementary,English,B67059,Toronto,M4J3R7
716146,416-393-5212,Holy Family Catholic School,Catholic,Elementary,English,B67059,Toronto,M6K2V6
717444,416-393-5215,Holy Name Catholic School,Catholic,Elementary,English,B67059,Toronto,M4K3K9
719528,416-393-5225,Holy Rosary Catholic School,Catholic,Elementary,English,B67059,Toronto,M5P2Y1
720178,416-393-5282,Holy Spirit Catholic School,Catholic,Elementary,English,B67059,Toronto,M1T3K7
721603,416-393-5281,Immaculate Conception Catholic School,Catholic,Elementary,English,B67059,Toronto,M6M2K9
721999,416-393-5272,Immaculate Heart of Mary Catholic School,Catholic,Elementary,English,B67059,Toronto,M1N3J7
723096,416-393-5527,James Cardinal McGuigan Catholic High School,Catholic,Secondary,English,B67059,Toronto,M3J3G3
723576,416-393-5325,James Culnan Catholic School,Catholic,Elementary,English,B67059,Toronto,M6S3S1
723428,416-393-5554,Jean Vanier Catholic Secondary School,Catholic,Secondary,English,B67059,Toronto,M1K4G4
694428,416-393-5413,Josyf Cardinal Slipyj Catholic School,Catholic,Elementary,English,B67059,Toronto,M9B2R5
728055,416-393-5510,Loretto Abbey Catholic Secondary School,Catholic,Secondary,English,B67059,Toronto,M5M3E2
728063,416-393-5511,Loretto College School,Catholic,Secondary,English,B67059,Toronto,M6H2N1
729019,416-393-5506,Madonna Catholic Secondary School,Catholic,Secondary,English,B67059,Toronto,M3K1V5
730653,416-393-5561,Marshall McLuhan Catholic Secondary School,Catholic,Secondary,English,B67059,Toronto,M5N3B1
730882,416-393-5544,Mary Ward Catholic Secondary School,Catholic,Secondary,English,B67059,Toronto,M1V3S8
731820,416-393-5529,Michael Power/St Joseph High School,Catholic,Secondary,English,B67059,Toronto,M9C3Z7
732443,416-393-5535,Monsignor Percy Johnson Catholic High School,Catholic,Secondary,English,B67059,Toronto,M9W4K9
733016,416-393-5340,Mother Cabrini Catholic School,Catholic,Elementary,English,B67059,Toronto,M9C2N9
733474,416-393-5557,Msgr Fraser College (Alternate Study) Secondary School,Catholic,Secondary,English,B67059,Toronto,M6G2M3
680354,416-393-5533,Msgr Fraser College (Isabella Campus),Catholic,Secondary,English,B67059,Toronto,M4Y1P6
722900,416-393-5124,Msgr Fraser College (Midtown Campus),Catholic,Secondary,English,B67059,Toronto,M4R1A1
927830,416-393-5558,Msgr Fraser College (Norfinch Campus),Catholic,Secondary,English,B67059,Toronto,M3N1W8
784870,416-397-6018,Msgr Fraser College (Northeast),Catholic,Secondary,English,B67059,Scarborough,M1V3H7
743482,416-393-5872,Msgr Fraser College (Southwest),Catholic,Secondary,English,B67059,Toronto,M6P3Z9
733490,416-393-5500,Msgr Fraser Orientation Centre,Catholic,Secondary,English,B67059,Toronto,M4Y1P6
685100,416-393-5532,Msgr Fraser-Midland,Catholic,Secondary,English,B67059,Toronto,M1S3K8
